Accession,GenBank_RefSeq,Assembly,SRA_Accession,BioSample,BioProject,Organism_Name,Species,Genus,Family,Genotype,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Submitters,Organization,Org_location,Publications,Collection_Date,Release_Date,Molecule_type
KT935011.1,GenBank,set:781a659fbd5d4825c71ab59038753c5d4ccbed06,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-204,M,"Orthohantavirus hantanense isolate Aa14-204 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-24,2016-05-11,ssRNA(-)
KT935012.1,GenBank,set:4e8c50e59df683a40fec366a064c47d43bdb235c,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-207,M,"Orthohantavirus hantanense isolate Aa14-207 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-24,2016-05-11,ssRNA(-)
KT935013.1,GenBank,set:cc1298af9b7cc5f410b80b9e37704b57a1a5c631,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-266,M,"Orthohantavirus hantanense isolate Aa14-266 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-04,2016-05-11,ssRNA(-)
KT935014.1,GenBank,set:e88efbd037a589913d9321e9edf9b4faa8f60e19,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-272,M,"Orthohantavirus hantanense isolate Aa14-272 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-04,2016-05-11,ssRNA(-)
KT935015.1,GenBank,set:afa2284e2a1f81265a20b5a4acf868362403d69e,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-362,M,"Orthohantavirus hantanense isolate Aa14-362 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-14,2016-05-11,ssRNA(-)
KT935016.1,GenBank,set:290d229636e8a2311b3bf73d2f77e05bfeb7c411,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-368,M,"Orthohantavirus hantanense isolate Aa14-368 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-14,2016-05-11,ssRNA(-)
KT935017.1,GenBank,set:952f52ab77a14ecbdba8a9c30085207e03f9dd57,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-386,M,"Orthohantavirus hantanense isolate Aa14-386 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-14,2016-05-11,ssRNA(-)
KT935018.1,GenBank,set:c2475be8f96fa02874eeb02e9d8f85ceccc5e4a5,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-404,M,"Orthohantavirus hantanense isolate Aa14-404 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935019.1,GenBank,set:7fe365b3188204503ec95c0fab065f592935c9de,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-406,M,"Orthohantavirus hantanense isolate Aa14-406 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935020.1,GenBank,set:17dc488775d2f2f4f39fd36edd6c06085ce71366,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-408,M,"Orthohantavirus hantanense isolate Aa14-408 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935021.1,GenBank,set:64e1985eb22f23049ddd9370abdfa1b60ca53e61,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-412,M,"Orthohantavirus hantanense isolate Aa14-412 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935022.1,GenBank,set:a3405a0aeb3d512eff96ab41655d54c7f94ecd90,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-423,M,"Orthohantavirus hantanense isolate Aa14-423 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935023.1,GenBank,set:73ec35cfb8ae7561acfe3438198ef2158a3e5906,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-438,M,"Orthohantavirus hantanense isolate Aa14-438 glycoprotein gene, complete cds",3616,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935024.1,GenBank,set:4a4970fe7e544d686d9eb662d45921413bb8298d,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa03-161,S,"Orthohantavirus hantanense isolate Aa03-161 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2003-03-25,2016-05-11,ssRNA(-)
KT935025.1,GenBank,set:4de480f3a4e457131dec887a42b08b47a9615f57,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa03-386,S,"Orthohantavirus hantanense isolate Aa03-386 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2003-06-09,2016-05-11,ssRNA(-)
KT935026.1,GenBank,set:604eab9d6a2d9b157aeede37317139ff840d7fc3,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa03-387,S,"Orthohantavirus hantanense isolate Aa03-387 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2003-06-09,2016-05-11,ssRNA(-)
KT935027.1,GenBank,set:4b7d9a59a61ac887131d1c60da5f6f25f1778a2d,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa05-190,S,"Orthohantavirus hantanense isolate Aa05-190 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2005-03-22,2016-05-11,ssRNA(-)
KT935028.1,GenBank,set:7146fab6b50d556a448be87a9a8d858a3097b05a,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa05-241,S,"Orthohantavirus hantanense isolate Aa05-241 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2005-03-24,2016-05-11,ssRNA(-)
KT935029.1,GenBank,set:4240f2c8335e1ed0abe49aafc6c7b006a56ac71a,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa05-249,S,"Orthohantavirus hantanense isolate Aa05-249 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2005-03-25,2016-05-11,ssRNA(-)
KT935030.1,GenBank,set:19ddf7a6542aedcba05928fe01fb5ce6e453fc2e,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa05-331,S,"Orthohantavirus hantanense isolate Aa05-331 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2005-06-21,2016-05-11,ssRNA(-)
KT935031.1,GenBank,set:27b7080ca4272d4c2886c33e172ce1771d6fa028,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa05-771,S,"Orthohantavirus hantanense isolate Aa05-771 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2005-09-08,2016-05-11,ssRNA(-)
KT935032.1,GenBank,set:d5496ca52fb3601630b768324f59fb4acff63669,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa05-775,S,"Orthohantavirus hantanense isolate Aa05-775 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2005-09-08,2016-05-11,ssRNA(-)
KT935033.1,GenBank,set:b9f225e2cf5231d194446c011dacb1fde33f62f4,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa09-652,S,"Orthohantavirus hantanense isolate Aa09-652 nucleocapsid protein gene, complete cds",1697,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2009-04-30,2016-05-11,ssRNA(-)
KT935034.1,GenBank,set:2508e6d5b17759c37b02d02ef73c15b0feb49e5b,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa09-948,S,"Orthohantavirus hantanense isolate Aa09-948 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2009-06-24,2016-05-11,ssRNA(-)
KT935035.1,GenBank,set:4acf40cf3ff0564d035f3e0d8081a50a779d7f6b,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa09-1000,S,"Orthohantavirus hantanense isolate Aa09-1000 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2009-06-24,2016-05-11,ssRNA(-)
KT935036.1,GenBank,set:96b50229f0600a437f3df09d26d902375e339bb4,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa10-123,S,"Orthohantavirus hantanense isolate Aa10-123 nucleocapsid protein gene, complete cds",1695,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2010-03-25,2016-05-11,ssRNA(-)
KT935037.1,GenBank,set:5e929f580f6d7f772d6c60a4b9d4d77b295249a0,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa10-288,S,"Orthohantavirus hantanense isolate Aa10-288 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2010-05-11,2016-05-11,ssRNA(-)
KT935038.1,GenBank,set:477367c7909d585650754d9060d10050f42d0174,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa10-434,S,"Orthohantavirus hantanense isolate Aa10-434 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2010-08-23,2016-05-11,ssRNA(-)
KT935039.1,GenBank,set:b31ceed0b16697a9d506480ce79716e7ea3a3956,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa10-518,S,"Orthohantavirus hantanense isolate Aa10-518 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2010-11-29,2016-05-11,ssRNA(-)
KT935040.1,GenBank,set:dedb5ea09aca054cfd567b0c87c5222321a130d8,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa10-561,S,"Orthohantavirus hantanense isolate Aa10-561 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2010-11-29,2016-05-11,ssRNA(-)
KT935041.1,GenBank,set:97b87614549c7c632d4874f18761f2b318a48eb1,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa10-679,S,"Orthohantavirus hantanense isolate Aa10-679 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2010-12-01,2016-05-11,ssRNA(-)
KT935042.1,GenBank,set:2a5f910f7e66636a5cc09c05eb760147a90d21bd,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-172,S,"Orthohantavirus hantanense isolate Aa14-172 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-23,2016-05-11,ssRNA(-)
KT935043.1,GenBank,set:4780aba2942c2c31e96a0849e04e597df2e15b68,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-188,S,"Orthohantavirus hantanense isolate Aa14-188 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-23,2016-05-11,ssRNA(-)
KT935044.1,GenBank,set:ae64ee0ba3529e707ae2150485129797eede184b,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-198,S,"Orthohantavirus hantanense isolate Aa14-198 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-23,2016-05-11,ssRNA(-)
KT935045.1,GenBank,set:781a659fbd5d4825c71ab59038753c5d4ccbed06,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-204,S,"Orthohantavirus hantanense isolate Aa14-204 nucleocapsid protein gene, complete cds",1695,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-24,2016-05-11,ssRNA(-)
KT935046.1,GenBank,set:4e8c50e59df683a40fec366a064c47d43bdb235c,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-207,S,"Orthohantavirus hantanense isolate Aa14-207 nucleocapsid protein gene, complete cds",1695,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-09-24,2016-05-11,ssRNA(-)
KT935047.1,GenBank,set:cc1298af9b7cc5f410b80b9e37704b57a1a5c631,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-266,S,"Orthohantavirus hantanense isolate Aa14-266 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-04,2016-05-11,ssRNA(-)
KT935048.1,GenBank,set:e88efbd037a589913d9321e9edf9b4faa8f60e19,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-272,S,"Orthohantavirus hantanense isolate Aa14-272 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-04,2016-05-11,ssRNA(-)
KT935049.1,GenBank,set:afa2284e2a1f81265a20b5a4acf868362403d69e,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-362,S,"Orthohantavirus hantanense isolate Aa14-362 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-14,2016-05-11,ssRNA(-)
KT935050.1,GenBank,set:290d229636e8a2311b3bf73d2f77e05bfeb7c411,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-368,S,"Orthohantavirus hantanense isolate Aa14-368 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-14,2016-05-11,ssRNA(-)
KT935051.1,GenBank,set:952f52ab77a14ecbdba8a9c30085207e03f9dd57,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-386,S,"Orthohantavirus hantanense isolate Aa14-386 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-14,2016-05-11,ssRNA(-)
KT935052.1,GenBank,set:c2475be8f96fa02874eeb02e9d8f85ceccc5e4a5,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-404,S,"Orthohantavirus hantanense isolate Aa14-404 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935053.1,GenBank,set:7fe365b3188204503ec95c0fab065f592935c9de,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-406,S,"Orthohantavirus hantanense isolate Aa14-406 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935054.1,GenBank,set:17dc488775d2f2f4f39fd36edd6c06085ce71366,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-408,S,"Orthohantavirus hantanense isolate Aa14-408 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935055.1,GenBank,set:64e1985eb22f23049ddd9370abdfa1b60ca53e61,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-412,S,"Orthohantavirus hantanense isolate Aa14-412 nucleocapsid protein gene, complete cds",1696,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
KT935056.1,GenBank,set:a3405a0aeb3d512eff96ab41655d54c7f94ecd90,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Aa14-423,S,"Orthohantavirus hantanense isolate Aa14-423 nucleocapsid protein gene, complete cds",1695,partial,South Korea,South Korea,,,,"Song,J.-W., Kim,J.-A.","Korea University, Department of Microbiology, College of Medicine",South Korea,,2014-11-21,2016-05-11,ssRNA(-)
