Accession,GenBank_RefSeq,Assembly,SRA_Accession,BioSample,BioProject,Organism_Name,Species,Genus,Family,Genotype,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Submitters,Organization,Org_location,Publications,Collection_Date,Release_Date,Molecule_type
KR047415.1,GenBank,set:e3c9f5f2a6cebdefa953238a01a32c9439c252ed,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_144 glycoprotein precursor, gene, partial cds",570,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047416.1,GenBank,set:dde946383ee47a924c6a26f4d46cc988a81f589d,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_146 glycoprotein precursor, gene, partial cds",567,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047417.1,GenBank,set:565058cdad189a8b011bfc944b0c965683f8ad25,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_147 glycoprotein precursor, gene, partial cds",565,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047418.1,GenBank,set:6a72266b95852db4352886d22dafef1c8883ed2f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_148 glycoprotein precursor, gene, partial cds",565,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047419.1,GenBank,set:9d8489fc1c66e392e7bc695a59674a44372379cf,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_149 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047420.1,GenBank,set:30dea01343c7c1c8ed69f1cb645bf0e43ce926ac,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_150 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047421.1,GenBank,set:7f2e925ff3339207543185da58ce0abdcefdd68a,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_151 glycoprotein precursor, gene, partial cds",567,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047422.1,GenBank,set:d6c39c579696d75ea128e9e25293b33cc2eca27f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_152 glycoprotein precursor, gene, partial cds",570,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047423.1,GenBank,set:4c57b9c3aa69a2116a3a79a7e0c7a71122309d56,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_153 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047424.1,GenBank,set:e5697e87a847e95f05c49fc2f080e6da906d2b41,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_154 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047425.1,GenBank,set:017b58eadc63b0f4a9e260f02317d8dc0e94ac8f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain schle_12_155 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047426.1,GenBank,set:50606d70ebc4591da1f1049a5426c9577b4e528f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain tower_07_001 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047427.1,GenBank,set:38db9c20038edbd7379f9e366fad3edeac4bc61a,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain varus_09_024 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2009,2015-07-15,ssRNA(-)
KR047428.1,GenBank,set:c521d78b4ec3e6967cabaa1112b0d07d53eea6cb,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain varus_10_026 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047429.1,GenBank,set:d8f2689cf90be7fd7c860289ede9cd1250f2c321,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain varus_10_027 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047430.1,GenBank,set:ff264f60b695450cbc7ff997f21a2ae4326cb2f7,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain varus_10_029 glycoprotein precursor, gene, partial cds",571,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047431.1,GenBank,set:e29b27d3109d64557cf6ece6f91d0805755b4d24,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain varus_12_032 glycoprotein precursor, gene, partial cds",566,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2012,2015-07-15,ssRNA(-)
KR047432.1,GenBank,set:e00773efcb916115e8c1c4c1affbcdc5416a2fc1,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_003 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047433.1,GenBank,set:9031fce9919d1e49ca71a618e7bbae458be4e481,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_005 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047434.1,GenBank,set:fba7cf59cc5b2555a339c962ca7f646600d16a25,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_009 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047435.1,GenBank,set:8ae43ad52a63de52d3d795facb5ea1a40ccbf4fb,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_011 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047436.1,GenBank,set:00cb992b992cb4d065574bd72cd9cc2d1aeefa25,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_013 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047437.1,GenBank,set:8f7379dd44d5810c905fafaa76269b4e7c30271a,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_015 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047438.1,GenBank,set:44da2a0f87075ef29b9506c16f9df33eb823165f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_017 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047439.1,GenBank,set:8a5fe11e00e9e801903b3f2bdd02a4e08795c3b2,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_020 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047440.1,GenBank,set:d1df19f802daad5e862d2d98c758e495e3379fd0,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_07_022 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2007,2015-07-15,ssRNA(-)
KR047441.1,GenBank,set:ce19c8fcc140639efbd212222be1867e03a9a73f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_08_030 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2008,2015-07-15,ssRNA(-)
KR047442.1,GenBank,set:86380656a10d0c7f9b5e88c3381fb8a5e4e65a8f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_08_033 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2008,2015-07-15,ssRNA(-)
KR047443.1,GenBank,set:f8cd9ed15d9cf36ff807a1a5c47ad11da97d4e04,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_08_034 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2008,2015-07-15,ssRNA(-)
KR047444.1,GenBank,set:8d6bbcfa5d31d0b24130f8a528171fc3a59ec9f8,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_08_035 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2008,2015-07-15,ssRNA(-)
KR047445.1,GenBank,set:e281c151e078add98457938f17966e68aab7af96,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_08_036 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2008,2015-07-15,ssRNA(-)
KR047446.1,GenBank,set:a39620cf28db5dfbe59b38c89d20fa651cde395a,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_08_037 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2008,2015-07-15,ssRNA(-)
KR047447.1,GenBank,set:4744212f39f6059308fc14f1fa5d9479defbbeed,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_09_042 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2009,2015-07-15,ssRNA(-)
KR047448.1,GenBank,set:07ddf88d0850faa9a99ec1230ec924842b43b783,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_044 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047449.1,GenBank,set:efc8660c3b1fb2c3d6f996d9605138d415a014a3,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_045 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047450.1,GenBank,set:93aa65835e3dced71b310f03bf7796ed090ee01e,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_046 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047451.1,GenBank,set:16780b255d0cfa5dd421bba9da98c526ead1b015,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_047 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047452.1,GenBank,set:0526f74ccebe61fc5f3d36ed2e4bf25f1b6a3a59,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_048 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047453.1,GenBank,set:18eceb1c566020d8dafc6891bd707cad2b0b00b8,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_049 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047454.1,GenBank,set:0ed238c1fde319e2077bfbc964fdd089ff228d9c,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_050 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
KR047455.1,GenBank,set:e1e57b8c397f905119e45375140b095f38a100ee,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain astrup_10_051 RNA-dependent RNA polymerase gene, partial cds",336,partial,Germany,Germany,,Myodes glareolus,,"Weber de Melo,V., Sheikh Ali,H., Freise,J., Kuhnert,D., Essbauer,S., Mertens,M., Wanka,K.M., Drewes,S., Ulrich,R.G., Heckel,G.","University of Bern, Institute of Ecology and Evolution",Switzerland,1,2010,2015-07-15,ssRNA(-)
